DateTime,CustomerID,AgeGroup,Gender,Country,ProductCategory,CampaignID,AdPlatform,Impressions,Clicks,Conversions,ConversionValue
25-08-2023 07:00,2600,35-44,Female,France,Smartphones,142,Instagram,8,1,1,285
16-10-2023 16:00,6700,55+,Other,Canada,Laptops,116,Google,7,1,0,0
27-02-2023 14:00,7071,18-24,Other,UK,Smartphones,120,Google,8,1,0,0
28-02-2023 11:00,1709,45-54,Other,USA,Accessories,105,Google,9,0,0,0
18-05-2023 04:00,3971,18-24,Other,Australia,Home Entertainment,170,Instagram,8,0,0,0
18-01-2023 11:00,1793,18-24,Male,Germany,Smartphones,174,Facebook,5,1,0,0
8/7/2023 5:00,4099,45-54,Other,France,Laptops,181,Twitter,4,1,0,0
18-05-2023 14:00,7030,55+,Female,France,Home Entertainment,137,Facebook,5,0,0,0
24-11-2023 09:00,6765,18-24,Male,Germany,Accessories,162,Google,1,1,1,152
24-11-2023 22:00,1026,45-54,Male,Canada,Smartphones,111,Google,5,0,0,0
26-08-2023 05:00,7693,35-44,Other,Germany,Laptops,121,Google,6,1,0,0
1/2/2023 23:00,6322,35-44,Male,France,Wearables,102,Google,9,1,0,0
27-03-2023 04:00,9276,25-34,Other,UK,Accessories,118,Facebook,9,0,0,0
6/3/2023 13:00,6951,25-34,Male,Canada,Smartphones,142,Google,3,1,1,58
13-09-2023 20:00,4101,25-34,Male,Australia,Smartphones,186,Instagram,8,0,0,0
4/6/2023 20:00,7609,25-34,Female,Germany,Accessories,197,Facebook,8,1,0,0
6/7/2023 17:00,6309,55+,Female,France,Accessories,166,Instagram,9,0,0,0
26-11-2023 02:00,1011,45-54,Female,Australia,Smartphones,186,Twitter,1,0,0,0
30-09-2023 20:00,8770,25-34,Male,France,Home Entertainment,104,Facebook,5,1,1,233
6/4/2023 13:00,6413,35-44,Female,France,Smartphones,128,Instagram,5,1,0,0
21-07-2023 13:00,6774,35-44,Female,UK,Laptops,197,Google,7,1,1,195
20-11-2023 06:00,1179,45-54,Female,Canada,Smartphones,104,Twitter,8,0,0,0
11/10/2023 1:00,1796,18-24,Male,Germany,Wearables,192,Google,7,0,0,0
15-11-2023 06:00,8279,35-44,Other,Canada,Home Entertainment,144,Facebook,6,1,0,0
30-11-2023 01:00,8188,18-24,Female,France,Smartphones,153,Twitter,4,1,0,0
8/9/2023 7:00,8312,18-24,Male,UK,Smartphones,123,Google,9,1,0,0
19-08-2023 22:00,3024,35-44,Male,Australia,Accessories,120,Google,2,1,0,0
22-09-2023 20:00,8666,45-54,Other,UK,Laptops,131,Google,6,0,0,0
18-12-2023 09:00,4217,25-34,Female,France,Smartphones,104,Google,6,0,0,0
4/11/2023 12:00,7584,25-34,Male,Canada,Home Entertainment,161,Facebook,4,0,0,0
10/4/2023 9:00,6285,45-54,Male,Australia,Accessories,117,Google,3,0,0,0
27-06-2023 20:00,8370,18-24,Male,Canada,Laptops,134,Google,3,0,0,0
28-01-2023 23:00,2519,35-44,Other,UK,Laptops,179,Instagram,2,0,0,0
7/1/2023 19:00,7611,18-24,Female,Australia,Laptops,198,Google,3,0,0,0
27-12-2023 16:00,7856,18-24,Male,USA,Laptops,187,Google,4,1,0,0
11/7/2023 8:00,3432,35-44,Male,UK,Laptops,199,Google,4,1,0,0
19-07-2023 19:00,7457,25-34,Male,Australia,Accessories,104,Google,7,0,0,0
19-07-2023 22:00,5866,25-34,Male,UK,Laptops,108,Google,4,1,0,0
9/9/2023 12:00,6054,25-34,Female,Germany,Smartphones,103,Instagram,9,0,0,0
9/4/2023 3:00,3070,45-54,Female,UK,Accessories,132,Google,8,1,0,0
3/9/2023 7:00,2781,25-34,Male,USA,Wearables,190,Google,1,1,0,0
28-11-2023 17:00,9530,25-34,Male,Australia,Wearables,121,Facebook,1,1,0,0
31-08-2023 19:00,2516,18-24,Male,Australia,Smartphones,158,Google,6,0,0,0
16-07-2023 15:00,6491,25-34,Other,UK,Laptops,110,Google,4,1,0,0
25-01-2023 17:00,6949,18-24,Other,Canada,Home Entertainment,168,Google,6,1,0,0
21-07-2023 15:00,4290,45-54,Other,Germany,Smartphones,109,Google,9,1,0,0
5/11/2023 2:00,5570,18-24,Male,Germany,Wearables,102,Google,5,1,1,177
26-05-2023 13:00,2379,55+,Other,UK,Smartphones,114,Facebook,8,1,0,0
14-09-2023 20:00,8670,25-34,Female,Germany,Wearables,136,Facebook,2,1,0,0
22-04-2023 08:00,1800,45-54,Other,Germany,Accessories,139,Facebook,8,1,0,0
25-06-2023 00:00,6267,25-34,Male,UK,Accessories,116,Twitter,8,1,1,364
1/1/2023 16:00,4495,18-24,Female,USA,Home Entertainment,119,Instagram,2,1,0,0
13-05-2023 23:00,4257,25-34,Male,Australia,Home Entertainment,103,Twitter,7,0,0,0
17-01-2023 08:00,7558,25-34,Female,UK,Laptops,197,Google,8,0,0,0
26-12-2023 00:00,1981,25-34,Other,Canada,Laptops,133,Twitter,7,1,0,0
19-09-2023 08:00,3088,25-34,Other,France,Laptops,194,Google,6,0,0,0
24-01-2023 19:00,3952,25-34,Female,USA,Smartphones,133,Google,3,1,1,369
1/6/2023 7:00,3126,25-34,Female,UK,Laptops,166,Facebook,3,1,0,0
15-09-2023 04:00,5812,18-24,Male,USA,Home Entertainment,127,Instagram,8,0,0,0
27-10-2023 01:00,9063,25-34,Female,France,Laptops,192,Twitter,4,1,0,0
18-12-2023 09:00,4861,35-44,Male,Germany,Home Entertainment,178,Facebook,8,0,0,0
12/6/2023 9:00,6903,35-44,Female,Germany,Smartphones,135,Google,6,0,0,0
5/12/2023 11:00,3591,18-24,Female,France,Smartphones,134,Google,3,0,0,0
5/4/2023 23:00,4322,25-34,Other,Germany,Accessories,140,Facebook,2,1,0,0
7/11/2023 11:00,7437,25-34,Other,USA,Accessories,158,Google,1,0,0,0
2/2/2023 7:00,9801,55+,Male,Germany,Smartphones,173,Google,4,1,1,467
14-10-2023 05:00,3861,25-34,Male,France,Laptops,116,Instagram,8,0,0,0
4/4/2023 15:00,2655,45-54,Male,France,Wearables,129,Google,4,1,1,62
23-10-2023 08:00,2755,55+,Female,Australia,Wearables,153,Facebook,8,1,0,0
4/1/2023 6:00,9237,35-44,Female,France,Smartphones,151,Facebook,8,0,0,0
3/12/2023 16:00,7227,25-34,Male,Canada,Laptops,171,Twitter,1,0,0,0
23-10-2023 19:00,5638,35-44,Female,USA,Laptops,122,Facebook,6,1,1,460
13-06-2023 14:00,3567,25-34,Other,France,Accessories,118,Google,8,1,0,0
2/11/2023 20:00,4123,55+,Female,Australia,Home Entertainment,136,Facebook,8,1,0,0
23-10-2023 03:00,6164,25-34,Other,USA,Smartphones,158,Google,1,1,0,0
17-09-2023 14:00,8081,55+,Male,Australia,Accessories,135,Google,8,0,0,0
25-07-2023 20:00,5907,35-44,Female,Canada,Home Entertainment,167,Facebook,9,0,0,0
17-05-2023 07:00,5962,18-24,Male,USA,Smartphones,125,Instagram,6,1,0,0
25-05-2023 00:00,8150,18-24,Other,UK,Accessories,126,Twitter,7,0,0,0
21-11-2023 12:00,2766,25-34,Male,Canada,Laptops,176,Facebook,6,0,0,0
25-12-2023 07:00,4549,25-34,Other,Canada,Home Entertainment,161,Facebook,5,0,0,0
15-11-2023 18:00,3309,18-24,Other,Germany,Smartphones,161,Facebook,1,1,1,353
23-04-2023 23:00,2976,45-54,Male,France,Laptops,151,Instagram,2,1,1,347
11/3/2023 12:00,8180,18-24,Other,Canada,Smartphones,143,Google,2,1,1,496
7/1/2023 3:00,3490,45-54,Male,USA,Smartphones,197,Facebook,9,0,0,0
25-09-2023 12:00,9917,25-34,Male,UK,Home Entertainment,132,Google,6,0,0,0
16-01-2023 05:00,5381,25-34,Male,USA,Accessories,189,Google,3,1,0,0
8/7/2023 19:00,6987,25-34,Other,USA,Accessories,183,Instagram,3,0,0,0
11/8/2023 2:00,8425,55+,Other,UK,Accessories,162,Google,2,0,0,0
18-08-2023 14:00,4619,25-34,Female,Australia,Smartphones,171,Google,7,0,0,0
28-09-2023 13:00,7060,25-34,Male,Germany,Smartphones,179,Instagram,1,1,0,0
15-08-2023 15:00,9689,35-44,Male,France,Accessories,168,Instagram,1,1,1,85
29-09-2023 07:00,4976,25-34,Male,Canada,Wearables,133,Facebook,3,0,0,0
9/11/2023 16:00,1704,35-44,Male,France,Accessories,126,Google,1,0,0,0
21-02-2023 22:00,6452,25-34,Male,Germany,Accessories,135,Facebook,3,0,0,0
9/6/2023 23:00,7094,35-44,Male,Australia,Accessories,103,Google,9,1,0,0
23-12-2023 07:00,4681,55+,Male,UK,Smartphones,152,Instagram,7,1,0,0
10/4/2023 0:00,5138,55+,Female,France,Accessories,170,Google,9,1,1,411
6/5/2023 9:00,2916,18-24,Female,USA,Laptops,136,Facebook,7,0,0,0
18-03-2023 03:00,8501,25-34,Male,Canada,Accessories,199,Google,9,1,0,0
18-10-2023 19:00,2845,25-34,Male,Canada,Smartphones,187,Instagram,3,1,0,0
24-12-2023 01:00,5654,18-24,Female,Australia,Smartphones,178,Instagram,7,0,0,0
28-06-2023 13:00,7413,35-44,Female,Germany,Smartphones,149,Facebook,6,0,0,0
15-10-2023 22:00,9111,55+,Male,Germany,Wearables,169,Google,2,1,1,317
23-12-2023 17:00,8990,18-24,Male,UK,Smartphones,125,Twitter,6,1,1,123
2/4/2023 12:00,4090,25-34,Female,Germany,Laptops,189,Facebook,3,0,0,0
6/6/2023 3:00,2370,45-54,Female,France,Wearables,124,Google,2,1,0,0
7/9/2023 2:00,2928,25-34,Male,Canada,Laptops,132,Google,5,1,1,397
22-08-2023 15:00,2636,25-34,Female,UK,Smartphones,166,Google,5,1,0,0
2/2/2023 1:00,7180,35-44,Male,Germany,Smartphones,172,Google,2,1,0,0
2/2/2023 12:00,9283,18-24,Other,USA,Laptops,136,Google,3,1,0,0
20-09-2023 15:00,2843,25-34,Male,Canada,Accessories,137,Twitter,8,1,1,211
15-06-2023 23:00,9376,18-24,Male,UK,Laptops,193,Google,5,0,0,0
30-12-2023 02:00,1831,25-34,Male,Canada,Home Entertainment,126,Facebook,8,1,0,0
22-01-2023 17:00,6538,18-24,Female,France,Smartphones,112,Instagram,4,0,0,0
12/11/2023 9:00,6315,35-44,Male,Australia,Laptops,122,Facebook,4,1,0,0
30-08-2023 00:00,9455,18-24,Male,Germany,Accessories,166,Twitter,6,1,0,0
10/7/2023 23:00,6327,35-44,Female,Australia,Wearables,186,Twitter,5,0,0,0
5/9/2023 18:00,2286,25-34,Other,Germany,Laptops,198,Facebook,5,0,0,0
25-07-2023 21:00,2529,35-44,Other,Germany,Accessories,187,Instagram,9,0,0,0
19-09-2023 03:00,7655,45-54,Female,USA,Accessories,154,Google,6,0,0,0
25-10-2023 00:00,2877,25-34,Male,France,Smartphones,136,Facebook,3,1,0,0
13-04-2023 13:00,6431,35-44,Other,USA,Accessories,111,Google,4,0,0,0
29-01-2023 13:00,3478,45-54,Other,France,Smartphones,153,Facebook,9,0,0,0
1/4/2023 0:00,1100,35-44,Female,France,Wearables,119,Google,6,0,0,0
20-10-2023 23:00,4087,25-34,Other,France,Wearables,117,Google,8,1,0,0
11/8/2023 13:00,6828,55+,Other,Germany,Laptops,106,Google,7,0,0,0
2/1/2023 14:00,8425,18-24,Female,Germany,Smartphones,189,Instagram,1,0,0,0
23-07-2023 03:00,3291,25-34,Other,Germany,Accessories,175,Google,1,0,0,0
22-02-2023 08:00,6467,45-54,Male,USA,Laptops,197,Instagram,7,1,0,0
17-11-2023 17:00,9296,25-34,Female,UK,Smartphones,195,Twitter,2,0,0,0
2/4/2023 12:00,1693,25-34,Male,Australia,Laptops,193,Google,9,1,1,164
26-10-2023 13:00,6786,18-24,Male,France,Smartphones,101,Instagram,9,1,0,0
13-01-2023 13:00,6406,45-54,Female,USA,Accessories,153,Facebook,2,1,0,0
10/11/2023 15:00,4491,55+,Other,Germany,Laptops,107,Instagram,9,1,0,0
23-09-2023 21:00,4392,55+,Female,Australia,Accessories,132,Google,9,1,0,0
27-01-2023 22:00,3268,18-24,Other,Germany,Laptops,145,Twitter,6,1,0,0
30-06-2023 10:00,6632,18-24,Male,UK,Accessories,141,Twitter,5,0,0,0
19-10-2023 19:00,4783,25-34,Other,Germany,Accessories,193,Google,2,1,0,0
28-05-2023 09:00,6973,25-34,Male,France,Laptops,162,Google,6,0,0,0
9/7/2023 22:00,6969,35-44,Male,Canada,Smartphones,191,Facebook,9,0,0,0
2/10/2023 3:00,9981,45-54,Male,Australia,Laptops,176,Facebook,3,1,0,0
20-12-2023 02:00,5648,18-24,Female,Germany,Smartphones,187,Twitter,3,1,0,0
20-06-2023 02:00,5939,18-24,Other,UK,Home Entertainment,132,Instagram,4,0,0,0
24-06-2023 07:00,9850,55+,Other,Australia,Home Entertainment,168,Instagram,4,1,1,310
27-12-2023 12:00,9024,25-34,Other,Canada,Laptops,169,Instagram,1,1,0,0
6/6/2023 10:00,8857,18-24,Male,Australia,Smartphones,103,Google,2,1,0,0
13-03-2023 20:00,2018,25-34,Female,France,Laptops,157,Twitter,6,1,0,0
27-02-2023 08:00,2953,35-44,Other,France,Wearables,197,Facebook,5,1,0,0
29-12-2023 18:00,4657,45-54,Other,France,Smartphones,128,Google,4,0,0,0
10/3/2023 21:00,5846,25-34,Female,UK,Accessories,120,Google,9,1,0,0
28-03-2023 02:00,3296,35-44,Other,Canada,Smartphones,125,Google,2,0,0,0
1/1/2023 22:00,1774,25-34,Female,France,Wearables,195,Google,8,0,0,0
13-04-2023 12:00,3811,35-44,Female,Germany,Wearables,185,Facebook,4,0,0,0
4/9/2023 22:00,4182,55+,Other,Canada,Accessories,140,Facebook,9,1,0,0
18-09-2023 11:00,8867,55+,Female,France,Accessories,177,Facebook,4,0,0,0
31-10-2023 23:00,5329,35-44,Female,Canada,Laptops,133,Twitter,2,1,0,0
18-05-2023 12:00,7167,25-34,Other,Australia,Accessories,143,Facebook,6,1,1,265
19-09-2023 15:00,4097,25-34,Male,Germany,Laptops,100,Google,9,0,0,0
23-12-2023 09:00,2404,25-34,Other,USA,Accessories,131,Google,7,0,0,0
3/11/2023 9:00,6101,55+,Other,France,Home Entertainment,131,Facebook,1,0,0,0
5/6/2023 7:00,2369,35-44,Male,Germany,Wearables,150,Facebook,9,0,0,0
19-09-2023 08:00,6497,25-34,Female,UK,Laptops,123,Google,6,1,0,0
7/9/2023 19:00,7665,35-44,Other,Australia,Home Entertainment,143,Google,9,1,1,121
22-01-2023 10:00,3064,18-24,Male,France,Accessories,184,Google,2,0,0,0
19-01-2023 16:00,3765,55+,Male,USA,Smartphones,175,Twitter,7,0,0,0
8/9/2023 19:00,3817,25-34,Other,Australia,Accessories,183,Google,8,0,0,0
11/8/2023 15:00,8791,25-34,Other,Germany,Wearables,136,Google,8,1,0,0
1/12/2023 17:00,1716,18-24,Male,Australia,Smartphones,183,Instagram,5,0,0,0
16-04-2023 00:00,5040,35-44,Other,Germany,Accessories,165,Google,7,1,0,0
9/5/2023 9:00,2711,55+,Male,Canada,Home Entertainment,113,Facebook,7,1,1,379
1/3/2023 12:00,6367,25-34,Other,France,Smartphones,116,Facebook,3,1,0,0
15-06-2023 07:00,7261,25-34,Male,USA,Accessories,187,Google,2,0,0,0
26-09-2023 13:00,1008,25-34,Other,UK,Smartphones,193,Google,5,0,0,0
31-03-2023 23:00,9789,25-34,Other,Canada,Wearables,114,Facebook,4,1,0,0
2/8/2023 20:00,5118,35-44,Other,France,Accessories,160,Instagram,8,0,0,0
17-04-2023 03:00,7086,18-24,Female,USA,Laptops,148,Instagram,5,0,0,0
5/5/2023 3:00,7383,55+,Other,Canada,Smartphones,197,Instagram,9,1,1,190
21-04-2023 09:00,4667,25-34,Male,USA,Home Entertainment,107,Instagram,7,0,0,0
21-12-2023 09:00,3246,35-44,Male,Australia,Laptops,102,Facebook,1,1,0,0
9/5/2023 11:00,4626,55+,Female,USA,Wearables,174,Facebook,2,1,1,271
13-02-2023 05:00,3822,25-34,Female,Canada,Laptops,126,Twitter,8,1,0,0
26-05-2023 09:00,9283,35-44,Female,Canada,Wearables,108,Instagram,8,0,0,0
13-11-2023 20:00,1850,35-44,Other,France,Smartphones,114,Google,2,1,0,0
11/11/2023 8:00,2107,18-24,Other,Canada,Smartphones,131,Google,7,0,0,0
20-04-2023 18:00,1299,55+,Male,Australia,Laptops,110,Google,8,1,0,0
15-06-2023 23:00,9102,25-34,Male,France,Smartphones,102,Facebook,4,0,0,0
16-03-2023 02:00,6400,18-24,Other,USA,Laptops,125,Google,3,0,0,0
26-11-2023 06:00,2082,55+,Male,Canada,Laptops,106,Google,9,0,0,0
1/8/2023 22:00,9167,35-44,Other,France,Smartphones,191,Facebook,2,1,1,180
5/8/2023 5:00,3800,35-44,Female,France,Laptops,154,Instagram,3,1,1,248
4/11/2023 10:00,4951,55+,Other,UK,Smartphones,138,Facebook,8,1,0,0
16-02-2023 20:00,9967,25-34,Other,France,Wearables,103,Google,2,0,0,0
30-01-2023 01:00,7768,25-34,Other,France,Laptops,129,Instagram,5,0,0,0
1/4/2023 19:00,2452,18-24,Male,UK,Home Entertainment,137,Instagram,8,0,0,0
7/8/2023 19:00,2681,45-54,Other,Germany,Laptops,150,Instagram,7,0,0,0
22-03-2023 09:00,3303,25-34,Other,Australia,Laptops,177,Facebook,4,1,1,162
12/2/2023 5:00,8157,25-34,Other,Canada,Laptops,135,Instagram,9,0,0,0
10/1/2023 10:00,2851,25-34,Female,UK,Smartphones,194,Instagram,2,0,0,0
2/11/2023 1:00,2897,35-44,Other,France,Wearables,182,Instagram,7,0,0,0
18-03-2023 04:00,6825,35-44,Other,France,Smartphones,159,Facebook,7,0,0,0
26-11-2023 13:00,9806,25-34,Other,Canada,Smartphones,150,Google,7,1,0,0
21-08-2023 20:00,1244,25-34,Male,Australia,Smartphones,175,Google,7,1,0,0
26-03-2023 07:00,9948,25-34,Female,USA,Home Entertainment,148,Instagram,5,1,1,266
26-07-2023 22:00,4807,25-34,Female,UK,Wearables,114,Google,1,0,0,0
3/9/2023 11:00,3779,35-44,Other,Germany,Smartphones,172,Instagram,4,1,0,0
15-02-2023 00:00,2846,25-34,Other,Canada,Laptops,190,Facebook,5,1,0,0
29-07-2023 20:00,8021,18-24,Male,Canada,Laptops,183,Instagram,4,0,0,0
17-04-2023 19:00,1473,25-34,Other,UK,Smartphones,127,Facebook,7,0,0,0
18-05-2023 04:00,5131,55+,Male,France,Laptops,124,Facebook,2,1,0,0
30-05-2023 10:00,2792,18-24,Other,France,Smartphones,179,Google,2,0,0,0
4/7/2023 15:00,2734,18-24,Male,Germany,Laptops,181,Google,2,1,0,0
13-10-2023 01:00,8215,35-44,Female,UK,Smartphones,135,Google,3,1,0,0
4/10/2023 19:00,8229,55+,Other,Canada,Accessories,103,Facebook,5,1,0,0
14-06-2023 23:00,6188,18-24,Male,UK,Smartphones,120,Twitter,9,1,1,122
7/1/2023 17:00,6281,25-34,Male,USA,Accessories,190,Facebook,3,1,1,177
25-01-2023 17:00,6858,18-24,Other,Canada,Accessories,164,Instagram,6,1,0,0
22-05-2023 06:00,1944,25-34,Male,Germany,Accessories,168,Twitter,6,0,0,0
7/9/2023 21:00,2511,25-34,Other,Germany,Laptops,109,Google,6,0,0,0
22-09-2023 18:00,5081,25-34,Other,Canada,Smartphones,149,Facebook,5,0,0,0
28-01-2023 15:00,7118,25-34,Male,France,Smartphones,184,Facebook,2,1,1,146
23-01-2023 13:00,1858,18-24,Male,Canada,Laptops,109,Google,1,0,0,0
15-08-2023 09:00,4560,35-44,Male,Canada,Wearables,189,Google,5,1,1,212
1/8/2023 5:00,9421,25-34,Female,USA,Accessories,115,Google,8,0,0,0
6/2/2023 3:00,9369,35-44,Other,Canada,Smartphones,137,Instagram,5,1,0,0
26-12-2023 07:00,3615,35-44,Other,Australia,Accessories,166,Google,3,0,0,0
16-08-2023 21:00,2613,35-44,Female,Australia,Accessories,119,Google,3,0,0,0
18-09-2023 16:00,3840,55+,Female,UK,Smartphones,168,Instagram,2,0,0,0
18-02-2023 17:00,2774,18-24,Male,UK,Wearables,169,Google,7,0,0,0
4/2/2023 14:00,4871,55+,Other,Germany,Wearables,124,Instagram,2,0,0,0
10/3/2023 19:00,9273,18-24,Female,France,Smartphones,188,Twitter,6,0,0,0
17-02-2023 08:00,1845,45-54,Female,Germany,Accessories,153,Facebook,8,1,0,0
28-04-2023 02:00,4260,35-44,Other,USA,Laptops,111,Facebook,8,0,0,0
28-12-2023 03:00,4145,35-44,Other,Canada,Smartphones,164,Google,2,1,1,424
12/2/2023 11:00,8802,35-44,Other,Germany,Wearables,153,Facebook,6,1,0,0
7/8/2023 5:00,3263,35-44,Male,Canada,Wearables,166,Google,3,1,0,0
23-02-2023 11:00,9636,25-34,Female,Germany,Laptops,120,Instagram,9,0,0,0
28-01-2023 11:00,9155,18-24,Male,Canada,Laptops,104,Instagram,3,0,0,0
25-03-2023 18:00,1922,25-34,Other,Germany,Laptops,157,Google,1,1,1,273
24-12-2023 22:00,7695,25-34,Other,Australia,Smartphones,178,Facebook,9,0,0,0
14-03-2023 05:00,5288,25-34,Female,Australia,Smartphones,103,Instagram,8,0,0,0
30-03-2023 13:00,6758,25-34,Male,Australia,Wearables,118,Facebook,2,0,0,0
1/4/2023 11:00,9131,45-54,Male,UK,Wearables,180,Facebook,3,0,0,0
11/12/2023 10:00,3630,25-34,Male,USA,Accessories,154,Instagram,7,0,0,0
25-05-2023 15:00,8816,55+,Other,Germany,Smartphones,160,Twitter,6,0,0,0
23-08-2023 08:00,8556,25-34,Female,UK,Home Entertainment,171,Google,8,0,0,0
29-12-2023 03:00,6930,18-24,Male,France,Home Entertainment,123,Google,5,1,1,241
14-12-2023 01:00,8000,25-34,Other,Germany,Wearables,167,Instagram,5,0,0,0
29-03-2023 09:00,4512,18-24,Other,Canada,Laptops,187,Google,2,1,0,0
31-07-2023 04:00,7066,35-44,Male,USA,Laptops,118,Instagram,6,0,0,0
24-09-2023 13:00,4722,18-24,Female,UK,Wearables,123,Google,5,1,0,0
25-04-2023 21:00,6648,25-34,Female,UK,Smartphones,153,Google,9,0,0,0
13-06-2023 08:00,3060,55+,Male,USA,Smartphones,120,Facebook,3,0,0,0
8/12/2023 2:00,4034,25-34,Other,Germany,Wearables,180,Google,5,0,0,0
21-03-2023 04:00,3387,25-34,Other,Canada,Smartphones,171,Google,3,0,0,0
19-04-2023 18:00,8008,18-24,Male,France,Home Entertainment,194,Facebook,9,1,0,0
15-10-2023 12:00,9031,35-44,Other,Germany,Accessories,118,Google,9,0,0,0
2/3/2023 9:00,2799,25-34,Other,USA,Accessories,174,Google,7,0,0,0
29-07-2023 01:00,5407,55+,Male,Germany,Wearables,152,Google,1,0,0,0
30-11-2023 07:00,3780,18-24,Other,Germany,Smartphones,149,Facebook,9,0,0,0
10/9/2023 4:00,2127,18-24,Male,USA,Accessories,122,Twitter,9,0,0,0
29-03-2023 08:00,9530,25-34,Male,USA,Accessories,136,Google,5,1,1,308
24-09-2023 20:00,8365,18-24,Male,France,Laptops,127,Facebook,2,1,0,0
19-05-2023 19:00,8611,25-34,Other,USA,Smartphones,186,Facebook,1,1,0,0
7/11/2023 22:00,8535,25-34,Male,USA,Wearables,175,Google,2,0,0,0
1/8/2023 17:00,3808,18-24,Other,USA,Smartphones,179,Google,4,0,0,0
5/5/2023 2:00,5297,55+,Male,UK,Laptops,179,Google,4,1,0,0
29-04-2023 07:00,5559,25-34,Female,USA,Smartphones,177,Facebook,1,1,0,0
22-05-2023 00:00,1448,18-24,Other,USA,Home Entertainment,170,Twitter,8,0,0,0
29-01-2023 13:00,6008,18-24,Other,USA,Smartphones,120,Facebook,8,0,0,0
10/11/2023 19:00,5893,25-34,Other,France,Wearables,120,Google,8,1,1,403
28-06-2023 11:00,1793,45-54,Female,Germany,Smartphones,140,Google,5,0,0,0
19-11-2023 08:00,1436,18-24,Male,USA,Smartphones,134,Twitter,2,1,1,184
18-11-2023 06:00,7012,25-34,Female,USA,Laptops,187,Google,4,0,0,0
9/3/2023 11:00,6869,55+,Male,France,Wearables,100,Facebook,1,1,1,413
14-10-2023 04:00,2620,25-34,Male,Germany,Accessories,177,Google,1,0,0,0
1/3/2023 15:00,5308,35-44,Male,France,Wearables,183,Google,3,0,0,0
16-07-2023 09:00,1948,25-34,Male,Australia,Smartphones,191,Google,4,1,0,0
28-07-2023 06:00,4944,25-34,Male,Canada,Home Entertainment,181,Twitter,3,0,0,0
7/1/2023 18:00,1191,55+,Female,Canada,Smartphones,166,Instagram,3,1,1,162
24-03-2023 06:00,2403,35-44,Other,Canada,Accessories,190,Google,8,1,1,432
18-05-2023 03:00,2990,18-24,Female,USA,Smartphones,169,Google,4,1,1,425
19-12-2023 13:00,2104,18-24,Other,France,Wearables,103,Facebook,3,1,0,0
27-01-2023 07:00,1548,18-24,Other,USA,Wearables,100,Google,9,0,0,0
7/2/2023 17:00,6761,25-34,Other,Canada,Accessories,120,Facebook,1,1,0,0
25-03-2023 22:00,9762,25-34,Female,Germany,Laptops,198,Instagram,8,1,0,0
26-11-2023 00:00,8903,45-54,Male,Germany,Wearables,191,Facebook,5,1,0,0
9/1/2023 12:00,2784,35-44,Male,Australia,Wearables,181,Instagram,8,0,0,0
25-01-2023 05:00,1804,55+,Other,France,Accessories,151,Instagram,3,0,0,0
25-08-2023 11:00,9990,35-44,Male,Australia,Home Entertainment,198,Facebook,6,0,0,0
11/8/2023 19:00,9802,45-54,Male,Germany,Accessories,152,Instagram,7,1,0,0
21-04-2023 03:00,8517,18-24,Female,Canada,Accessories,184,Google,8,0,0,0
1/12/2023 1:00,7831,35-44,Male,Australia,Accessories,179,Google,7,0,0,0
6/4/2023 17:00,7917,18-24,Male,Australia,Laptops,155,Instagram,7,0,0,0
6/2/2023 10:00,5238,35-44,Female,Australia,Accessories,189,Google,2,1,0,0
20-08-2023 16:00,4260,45-54,Male,France,Accessories,172,Google,3,0,0,0
29-01-2023 17:00,5367,25-34,Other,France,Accessories,186,Google,6,0,0,0
16-06-2023 16:00,6651,18-24,Female,Canada,Home Entertainment,165,Instagram,3,0,0,0
28-01-2023 23:00,4371,18-24,Male,Canada,Laptops,166,Twitter,9,1,1,316
27-11-2023 07:00,3093,45-54,Male,Canada,Laptops,132,Facebook,9,0,0,0
18-02-2023 19:00,5001,25-34,Female,Australia,Smartphones,187,Twitter,6,0,0,0
21-08-2023 23:00,7556,25-34,Other,Canada,Laptops,122,Instagram,1,0,0,0
22-09-2023 06:00,8810,25-34,Female,France,Smartphones,105,Google,1,0,0,0
2/3/2023 9:00,5554,25-34,Other,Germany,Accessories,184,Facebook,4,0,0,0
16-04-2023 19:00,3517,45-54,Female,Canada,Wearables,146,Facebook,8,0,0,0
14-06-2023 23:00,9697,25-34,Male,UK,Accessories,157,Google,3,1,0,0
19-09-2023 21:00,6805,25-34,Female,France,Laptops,104,Google,4,0,0,0
15-08-2023 08:00,2096,55+,Female,USA,Laptops,176,Instagram,6,0,0,0
27-06-2023 12:00,8061,25-34,Other,Germany,Accessories,176,Google,9,0,0,0
9/4/2023 9:00,3204,18-24,Female,France,Accessories,182,Twitter,4,1,0,0
14-09-2023 20:00,4902,25-34,Other,Canada,Wearables,108,Facebook,3,0,0,0
2/6/2023 22:00,2352,35-44,Female,Australia,Wearables,102,Google,9,1,1,210
15-03-2023 01:00,2596,18-24,Male,UK,Laptops,160,Google,7,1,0,0
4/12/2023 12:00,9767,18-24,Female,USA,Smartphones,194,Facebook,9,0,0,0
22-03-2023 18:00,7980,18-24,Male,Germany,Smartphones,163,Google,6,0,0,0
23-12-2023 18:00,1679,35-44,Other,Canada,Laptops,145,Google,4,0,0,0
7/9/2023 0:00,4712,18-24,Other,France,Laptops,155,Facebook,5,1,0,0
